product,text
"自行车手机支架,摩托车手机支架-Lamicall 摩托车车把手机夹,摩托车手机夹,适用于 Phone 11 / Phone 11 Pro Max、S9、S10 等 4.7 英寸 - 6.8 英寸手机","I live on a very rough road, and the thing works quite well. I was a little concerned when I realized the thing came with four shims, but even with them, it doesn't look clunky. Nor has it lost my phone.  I would prefer if it had a window for the flash(light), however. It looks like I'll have to get a separate flashlight mount."
"自行车手机支架,摩托车手机支架-Lamicall 摩托车车把手机夹,摩托车手机夹,适用于 Phone 11 / Phone 11 Pro Max、S9、S10 等 4.7 英寸 - 6.8 英寸手机","So far I really like this phone holder. I often forgot to use the “lock” after inserting my phone since it provides a firm grip. I even had a minor slow speed wreck where the handle bars hit the ground and the phone stayed in place even without having the lock engaged. Once mounted to the bike, you have some room to adjust the angle using the ball in cup design. Now I have my phone mounted where I can quickly see it, allowing me to use a cycling app to track my speed, time & distance and to listen yo music via my phone’s speaker or Bluetooth."
"自行车手机支架,摩托车手机支架-Lamicall 摩托车车把手机夹,摩托车手机夹,适用于 Phone 11 / Phone 11 Pro Max、S9、S10 等 4.7 英寸 - 6.8 英寸手机","Installed on a recumbent trike and it works better than I expected it would. There is somewhat of a size restriction as I have a Galaxy Note 20, which would work great by itself but I have a thick weather proof case on it and have to squeeze & press the corners for it to seat, otherwise, I'd say it's as good as phone mounts get."
"自行车手机支架,摩托车手机支架-Lamicall 摩托车车把手机夹,摩托车手机夹,适用于 Phone 11 / Phone 11 Pro Max、S9、S10 等 4.7 英寸 - 6.8 英寸手机","Love this mount! It doesn't slip, even mounted on a slightly tapered handlebar and riding over rough terrain. I like the quick release style locking mechanism, and the phone holder itself rotates and swivels where you need it and then stays put. I like the added security of a lock on the spring loaded mechanism holding the phone; no chance of the phone flying out after a serious jolt. I wouldn't hesitate to recommend this mount!"
"自行车手机支架,摩托车手机支架-Lamicall 摩托车车把手机夹,摩托车手机夹,适用于 Phone 11 / Phone 11 Pro Max、S9、S10 等 4.7 英寸 - 6.8 英寸手机","Great product once you set it up. It has rubber rings that can be added or removed to fit your bike but it was a challenge to set up. But once it was it is very easy to maintain, and securely holds my phone. and has good adjustment to keep in place, though i think it works best if you have a case for your phone cuz it is deep  The only other con is 1 the lock/unlock button is a bit stiff but not too hard"
"自行车手机支架,摩托车手机支架-Lamicall 摩托车车把手机夹,摩托车手机夹,适用于 Phone 11 / Phone 11 Pro Max、S9、S10 等 4.7 英寸 - 6.8 英寸手机",The build seems really sturdy and its easy release capable so can move it around until you find your best spot. The holder itself is a lot more secure and seems like should last long. Like the fact that am able to rotate the phone as needed and also that the phone camera is open to take videos/pics along the way without having to remove the phone from the mount. The lock mechanism does work to keep the phone securely mounted.
"自行车手机支架,摩托车手机支架-Lamicall 摩托车车把手机夹,摩托车手机夹,适用于 Phone 11 / Phone 11 Pro Max、S9、S10 等 4.7 英寸 - 6.8 英寸手机","As of today this is my only review. I put one on my own personal bike. It worked perfectly, allowing my note 10+ to slide in and out with ease, and also be rock solid and secure when set in the holder. Adjustability is great without sacrificing sturdiness.  It's a perfect product.  I bought another for my wife's bike. She agrees, it works great.  I bought another for my golf pushcart. It works perfect for that, too. I love having quick access to my GPS. I don't have to dig through my bag or into the cart, it's front and center displaying my data.  I bought another for our Peloton bike. It grips great, and allows me to have my phone available for streaming, or just to be able to check notifications without trying to get into a pocket or nearby shelf.  It's great. Buy it."
"自行车手机支架,摩托车手机支架-Lamicall 摩托车车把手机夹,摩托车手机夹,适用于 Phone 11 / Phone 11 Pro Max、S9、S10 等 4.7 英寸 - 6.8 英寸手机","Very easy to adapt to pretty much any type of handlebar. stays put, doesn't shake much , except over large bumps, which is expected, and looks great on top of all that! It take some practice getting used to putting in, taking out the phone, but once you know what you're doing it's instantly easy, and very secure. Smart buy, imo."
"自行车手机支架,摩托车手机支架-Lamicall 摩托车车把手机夹,摩托车手机夹,适用于 Phone 11 / Phone 11 Pro Max、S9、S10 等 4.7 英寸 - 6.8 英寸手机",There’s not much to say about something as simple as a phone holder. This is the only one i’ve ever bought and seems to be the only one i’ll ever need. Super easy to install and is very sturdy. Just don’t forget click on the lock on the back of the holder! I completely missed that the first time I used it and a bump in the road sent my phone flying off which was not a fun time. However after realizing there’s a lock on the back I haven’t had any problems with my phone coming loose. I definitely recommend this for whatever your choice of bike path may be.
"自行车手机支架,摩托车手机支架-Lamicall 摩托车车把手机夹,摩托车手机夹,适用于 Phone 11 / Phone 11 Pro Max、S9、S10 等 4.7 英寸 - 6.8 英寸手机","I purchased an A-frame stand for my cell phone from Lamicell and was very pleased with the quality, so I gave their bike mount a try. Sure enough, it's great quality and an affordable price. I originally got this to use on Citibikes in New York City, and this mount is very easy to attach and detach.  The lock feature is kind of hard to operate, it requires more force than anticipated to slide the switch. However, I haven't needed to use the lock since the mount has an internal mechanism that is constantly applying tension to the phone. I ride only on city streets, though, and would use the lock function if mountain biking."
