product,text
"精华 | Lash Princess 假睫毛效果睫毛膏 | 不含麸质,无刺激性","After using Lights, Camera, Lashes by Tarte for the past year, I got tired of breaking the bank over mascara. My sister suggested Essence Lash Princess False Lash Effect and I IMMEDIATELY fell in love. It provides dramatic length and great volume. I can honestly say I can’t stop looking at my eyelashes in the mirror every single day because of how awesome they look. Also, it is very long wearing. I go from an 8 hour work day right to the gym and sweat like crazy...and this stuff doesn’t budge! I love it!!"
"NYX 专业化妆自动眼线笔,黑色","It does everything beautifully in terms of ease of application and removal, doesn't smudge or fade, etc. In addition, though, finding such a FANTASTIC medium grey color makes this a true treasure. Most grey eye makeup is either too dark (charcoal) or too light and glittery (silver). This pencil's shade of grey is PERFECT, visible enough to make your eyes look much bigger without looking the least bit harsh OR glitzy. The color works beautifully for daytime and evening. MANUFACTURER PLEASE NOTE: if you ever consider discontinuing this color, I promise to buy whatever remaining inventory you've got!"
"NYX 专业化妆自动眼线笔,黑色","I like this product. It goes on easily and smooth and I love the built in sharpener. I just knocked it down one star because it does seem to shorten quickly…however, I’ve had issues with the kind you have to sharpen and sometimes the tips break off and they sharpen down very quickly, so I do think this is better."
"NYX 专业化妆自动眼线笔,黑色", This is the best lip liner I ever used it’s really pretty on my skin tone
"NYX 专业化妆自动眼线笔,黑色","I have always had contacts and had never ever done my water line. Since I've had my LASIK I figured it was time to try this out and I saw the awesome reviews and decided to try this product. It did not disappoint and I was able to do my water line with no problems. I am so excited! Will definitely be purchasing this again many times!!! For that price, how can you NOT buy it!"
"NYX 专业化妆自动眼线笔,黑色","This has been my go-to purchase for affordable eyeliner for years. PROS: Easy-to-apply / glides on easily, doesn't break or go dull over time, and retains moisture (not a dry, chalk experience). There are other brands with good reputations, but they generally cost more. CONS: May not be a fancy brand title, but that's really about it. Recommend this product for eyeliner needs."
"NYX 专业化妆自动眼线笔,黑色","I use this on my waterlines. It works. Is it going to stay for 8 hours? No, but by the end of the day, I didn’t look like a sad clown, so I’m very happy with this purchase. You may have to reapply at some point in the day to keep it nice and dark, but it doesn’t give me raccoon eyes and that’s all I was looking for. I’d order again."
"NYX 专业化妆自动眼线笔,黑色","I use a variety of Nyx products, I discovered the brand I was in Switzerland and have continued to look for it in stores since. This eyeliner in particular is easy to put on with the mechanical pencil/auto sharpener. Its longevity, smudge resistance, water resistance etc. is average/good. I'd give it a 4.5 if I could! I can't say too much because I literally just use eye liner and eye shadow most days, occasionally blush and lipstick. I only sometime use a barrier spray which helps prolong the life of it on a day out. I love the colors, I have this pencil in a variety of colors, in the photo I'm wearing a combination of silver and turquoise. The silver looks very silver (and different from the white which I also have)"
"NYX 专业化妆自动眼线笔,黑色","I have been using this brand for years. I love it, I just wish the tip was more pointed but I can not complain for the price. It goes on smooth and stays.  EDIT: after using this product for a few months I figured I would update my review. This product falls apart mid application. I end up with big chunks of eyeliner on my eye. It is very frustrating. I am not sure what changed recently with this product but I will not be buying it again."
"NYX 专业化妆自动眼线笔,黑色","This is a very good quality eye-liner that helped me create a neat line close to my lashes. It also smudges nicely, so I can create the look I want. As per usual, I applied a dusting of eye shadow over it to keep it fresh throughout the day."
"NYX 专业化妆自动眼线笔,黑色","This eye liner became my new favorite a couple of years ago so I was excited to see it on sale here. Unfortunately, the liner keeps breaking almost as soon as it touches my lid. I’ve never had this problem before so I assume it stemmed from the package sitting outside in 90 degree heat. Just beware if you live in a warm climate and aren’t at home to receive packages right away."
"NYX 专业化妆自动眼线笔,黑色","Even as inept as I am with my fine-motor movements, I can manage my version of tightlining with this without any problem and quickly. It goes on very smoothly and accurately. I'm 65 so the skin by my eyes isn't the easiest to do things to. I recommend."
"NYX 专业化妆自动眼线笔,黑色","This liner is fantastic! It's the only one I've ever used that has applied smoothly, nice and creamy so it doesn't pull at or irritate your inner eyelid, (water-line) and lasts and lasts! When a tiny bit transfers to beneath your lower lashes during the day, it actually looks Great! This stuff isn't gaudy, yet it had a highly visible, almost ethereal type sheen. If your lower, inner lid (waterline) is pink or red due to age, or whatever, you will love the way this liner looks on you!"
"NYX 专业化妆自动眼线笔,黑色","Sets nicely after smudging. Lasts all day without transferring to upper lid with no setting powder or spray. I am a hairstylist, I basically steam my face all day."
"NYX 专业化妆自动眼线笔,黑色","Ive spent so much time looking for best white eyeliner. NYX is so affordable but theyve had such mixed reviews, especially the ones thatre supposed to sharpened. I decided to try the NYX retractable liners in white and in gold and Im so happy with my decision! They are creamy, apply smoothly and lasted for hours."
"NYX 专业化妆自动眼线笔,黑色","WOW - I am purchasing for the future. Cannot beat the sellers' price - their delivery system and tracking was Stellar, Product, Not allergic to given I am a redhead and truly FABULOUS easy to apply colours. Shopping again to stock up in case the sellers leaves!!!"
"NYX 专业化妆自动眼线笔,黑色","Let's face it, this may be called NYX PROFESSIONAL MAKEUP Mechanical Eye Liner Pencil, but I doubt any professionals are using it. The reason I like this pencil is because it really goes on smoothly. No going over my lid 10,000 times, or needing a lighter to get it going. Just take off the cap, and draw it on. It does smudge; there's no doubt about it, and it can be stubborn getting off, but it's not going to run in the pool or the rain. I'm sure I'll buy it again."
